jiscode	name	namekana	building	zipcode	address	tel	source	lat	lon	note
33623	奈義町	なぎちょう	奈義町役場	708-1392	勝田郡奈義町豊沢306-1	0868-36-4111	数値地図	35.123024	134.177427	
33643	西粟倉村	にしあわくらそん	西粟倉村役場	707-0503	英田郡西粟倉村大字影石2	0868-79-2111	数値地図	35.171331	134.336275	
33663	久米南町	くめなんちょう	久米南町役場	709-3614	久米郡久米南町下弓削502-1	086-728-2111	数値地図	34.929179	133.960647	
33666	美咲町	みさきちょう	美咲町役場	709-3717	久米郡美咲町原田1735	0868-66-1111	数値地図	34.997967	133.958149	
33681	吉備中央町	きびちゅうおうちょう	吉備中央町役場	716-1192	加賀郡吉備中央町豊野1-2	0866-54-1313	数値地図	34.863404	133.6935	
34000	広島県	ひろしまけん	広島県庁	730-8511	広島市中区基町10-52	082-228-2111	地理院地図	34.396558	132.459646	
34100	広島市	ひろしまし	広島市役所	730-8586	広島市中区国泰寺町1-6-34	082-245-2111	数値地図	34.385253	132.455337	
34101	広島市中区	ひろしましなかく	中区役所	730-8587	広島市中区国泰寺町1-4-21	082-504-2543	数値地図	34.386288	132.454992	
34102	広島市東区	ひろしましひがしく	東区役所	732-8510	広島市東区東蟹屋町9-38	082-568-7703	数値地図	34.395333	132.482384	
34103	広島市南区	ひろしましみなみく	南区役所	734-8522	広島市南区皆実町1-5-44	082-250-8933	数値地図	34.379884	132.469061	
34104	広島市西区	ひろしましにしく	西区役所	733-8530	広島市西区福島町2-2-1	082-532-0925	数値地図	34.393966	132.434426	
34105	広島市安佐南区	ひろしましあさみなみく	安佐南区役所	731-0193	広島市安佐南区古市1-33-14	082-831-4925	数値地図	34.45185	132.471641	
34106	広島市安佐北区	ひろしましあさきたく	安佐北区役所	731-0292	広島市安佐北区可部4-13-13	082-819-3903	数値地図	34.518282	132.507633	
34107	広島市安芸区	ひろしましあきく	安芸区役所	736-8501	広島市安芸区船越南3-4-36	082-821-4903	数値地図	34.371756	132.525542	
34108	広島市佐伯区	ひろしましさえきく	佐伯区役所	731-5195	広島市佐伯区海老園2-5-28	082-943-9703	数値地図	34.36446	132.36082	
34202	呉市	くれし	呉市役所	737-8501	呉市中央4-1-6	0823-25-3100	数値地図	34.249254	132.565805	
34203	竹原市	たけはらし	竹原市役所	725-8666	竹原市中央5-1-35	0846-22-7719	数値地図	34.341794	132.907091	
34204	三原市	みはらし	三原市役所	723-8601	三原市港町3-5-1	0848-64-2111	数値地図	34.39747	133.078525	
34205	尾道市	おのみちし	尾道市役所	722-8501	尾道市久保1-15-1	0848-38-9111	数値地図	34.408891	133.204966	
34207	福山市	ふくやまし	福山市役所	720-8501	福山市東桜町3-5	084-921-2111	数値地図	34.485927	133.36234	
34208	府中市	ふちゅうし	府中市役所	726-8601	府中市府川町315	0847-43-7111	数値地図	34.568349	133.236323	
34209	三次市	みよしし	三次市役所	728-8501	三次市十日市中2-8-1	0824-62-6111	数値地図	34.805627	132.85179	
34210	庄原市	しょうばらし	庄原市役所	727-8501	庄原市中本町1-10-1	0824-73-1111	数値地図	34.857743	133.017264	
34211	大竹市	おおたけし	大竹市役所	739-0692	大竹市小方1-11-1	0827-59-2111	数値地図	34.237952	132.222361	
34212	東広島市	ひがしひろしまし	東広島市役所	739-8601	東広島市西条栄町8-29	082-422-2111	数値地図	34.426787	132.743746	
34213	廿日市市	はつかいちし	廿日市市役所	738-8501	廿日市市下平良1-11-1	0829-20-0001	数値地図	34.348416	132.331541	
34214	安芸高田市	あきたかたし	安芸高田市役所	731-0592	安芸高田市吉田町吉田791	0826-42-2111	数値地図	34.666099	132.703977	
34215	江田島市	えたじまし	江田島市役所	737-2297	江田島市大柿町大原505	0823-43-1111	地理院地図	34.174967	132.46221	大柿庁舎
34302	府中町	ふちゅうちょう	府中町役場	735-8686	安芸郡府中町大通3-5-1	082-286-3111	数値地図	34.392589	132.504544	
34304	海田町	かいたちょう	海田町役場	736-8601	安芸郡海田町上市14-18	082-822-2121	数値地図	34.372159	132.536155	
34307	熊野町	くまのちょう	熊野町役場	731-4292	安芸郡熊野町中溝1-1-1	082-820-5600	数値地図	34.335783	132.584604	
34309	坂町	さかちょう	坂町役場	731-4393	安芸郡坂町平成ヶ浜1-1-1	082-820-1500	数値地図	34.341282	132.513639	
34368	安芸太田町	あきおおたちょう	安芸太田町役場	731-3810	山県郡安芸太田町戸河内784-1	0826-28-2111	数値地図	34.576731	132.227141	
34369	北広島町	きたひろしまちょう	北広島町役場	731-1595	山県郡北広島町有田1234	050-5812-2111	数値地図	34.674541	132.538427	
34431	大崎上島町	おおさきかみじまちょう	大崎上島町役場	725-0231	豊田郡大崎上島町東野6625-1	0846-65-3111	数値地図	34.269552	132.914963	
34462	世羅町	せらちょう	世羅町役場	722-1192	世羅郡世羅町西上原123-1	0847-22-1111	数値地図画像	34.586837	133.056631	
34545	神石高原町	じんせきこうげんちょう	神石高原町役場	720-1522	神石郡神石高原町小畠2025	0847-89-3330	数値地図	34.703654	133.247642	
35000	山口県	やまぐちけん	山口県庁	753-8501	山口市滝町1-1	083-922-3111	地理院地図	34.185833	131.471389	
35201	下関市	しものせきし	下関市役所	750-8521	下関市南部町1-1	083-231-1111	数値地図	33.957828	130.941459	
35202	宇部市	うべし	宇部市役所	755-8601	宇部市常盤町1-7-1	0836-31-4111	数値地図	33.951623	131.246761	
35203	山口市	やまぐちし	山口市役所	753-8650	山口市亀山町2-1	083-922-4111	数値地図	34.178178	131.473511	
35204	萩市	はぎし	萩市役所	758-8555	萩市江向510	0838-25-3131	数値地図	34.408107	131.399104	
35206	防府市	ほうふし	防府市役所	747-8501	防府市寿町7-1	0835-23-2111	数値地図	34.051756	131.562627	
35207	下松市	くだまつし	下松市役所	744-8585	下松市大手町3-3-3	0833-45-1700	数値地図	34.015038	131.870317	
35208	岩国市	いわくにし	岩国市役所	740-8585	岩国市今津町1-14-51	0827-29-5000	数値地図	34.1665	132.218942	
35210	光市	ひかりし	光市役所	743-8501	光市中央6-1-1	0833-72-1407	数値地図	33.961916	131.942296	
35211	長門市	ながとし	長門市役所	759-4192	長門市東深川1339-2	0837-22-2111	数値地図	34.370959	131.182198	
35212	柳井市	やないし	柳井市役所	742-8714	柳井市南町1-10-2	0820-22-2111	数値地図	33.963839	132.101597	
35213	美祢市	みねし	美祢市役所	759-2292	美祢市大嶺町東分326-1	0837-52-1110	数値地図	34.16667	131.205703	
35215	周南市	しゅうなんし	周南市役所	745-8655	周南市岐山通1-1	0834-22-8211	数値地図	34.055135	131.806293	
35216	山陽小野田市	さんようおのだし	山陽小野田市役所	756-8601	山陽小野田市日の出1-1-1	0836-82-1111	数値地図	34.003089	131.181786	
35305	周防大島町	すおうおおしまちょう	周防大島町役場	742-2192	大島郡周防大島町大字小松126-2	0820-74-1000	数値地図	33.927628	132.19532	
35321	和木町	わきちょう	和木町役場	740-8501	玖珂郡和木町和木1-1-1	0827-52-2135	数値地図	34.202408	132.220405	
35341	上関町	かみのせきちょう	上関町役場	742-1402	熊毛郡上関町大字長島503	0820-62-0311	数値地図	33.831093	132.110772	
35343	田布施町	たぶせちょう	田布施町役場	742-1592	熊毛郡田布施町大字下田布施3440-1	0820-52-2111	数値地図	33.954677	132.041366	
35344	平生町	ひらおちょう	平生町役場	742-1195	熊毛郡平生町大字平生町210-1	0820-56-7111	数値地図	33.937969	132.073057	
35502	阿武町	あぶちょう	阿武町役場	759-3622	阿武郡阿武町大字奈古2636	08388-2-3110	数値地図	34.503352	131.47136	
36000	徳島県	とくしまけん	徳島県庁	770-8570	徳島市万代町1-1	088-621-2500	地理院地図	34.06571	134.559419	
36201	徳島市	とくしまし	徳島市役所	770-8571	徳島市幸町2-5	088-621-5111	数値地図	34.070234	134.554713	
36202	鳴門市	なるとし	鳴門市役所	772-8501	鳴門市撫養町南浜字東浜170	088-684-1111	数値地図	34.17259	134.6088	
36203	小松島市	こまつしまし	小松島市役所	773-8501	小松島市横須町1-1	0885-32-2111	数値地図	34.004713	134.590603	
36204	阿南市	あなんし	阿南市役所	774-8501	阿南市富岡町トノ町12-3	0884-22-1111	数値地図	33.921762	134.659566	
36205	吉野川市	よしのがわし	吉野川市役所	776-8611	吉野川市鴨島町鴨島115-1	0883-22-2222	数値地図	34.066235	134.358667	
36206	阿波市	あわし	阿波市役所	771-1695	阿波市市場町切幡字古田201-1	0883-36-8700	地理院地図	34.102138	134.297456	
36207	美馬市	みまし	美馬市役所	777-8577	美馬市穴吹町穴吹字九反地5	0883-52-1212	数値地図	34.053387	134.169725	
36208	三好市	みよしし	三好市役所	778-8501	三好市池田町シンマチ1500-2	0883-72-7600	数値地図	34.026044	133.80718	
36301	勝浦町	かつうらちょう	勝浦町役場	771-4395	勝浦郡勝浦町大字久国字久保田3	0885-42-2511	数値地図	33.931453	134.511251	
36302	上勝町	かみかつちょう	上勝町役場	771-4501	勝浦郡上勝町大字福原字下横峯3-1	0885-46-0111	数値地図	33.888841	134.401819	
36321	佐那河内村	さなごうちそん	佐那河内村役場	771-4195	名東郡佐那河内村下字中辺71-1	088-679-2111	数値地図	33.993141	134.453294	
36341	石井町	いしいちょう	石井町役場	779-3295	名西郡石井町高川原字高川原121-1	088-674-1111	数値地図	34.074698	134.440764	
36342	神山町	かみやまちょう	神山町役場	771-3395	名西郡神山町神領字本野間100	088-676-1111	数値地図	33.967225	134.350531	
36368	那賀町	なかちょう	那賀町役場	771-5295	那賀郡那賀町和食郷字南川104-1	0884-62-1121	数値地図画像	33.857497	134.496736	
36383	牟岐町	むぎちょう	牟岐町役場	775-8570	海部郡牟岐町大字中村字本村7-4	0884-72-1111	数値地図	33.668312	134.420661	
36387	美波町	みなみちょう	美波町役場	779-2395	海部郡美波町奥河内字本村18-1	0884-77-1111	数値地図	33.734573	134.535413	
36388	海陽町	かいようちょう	海陽町役場	775-0295	海部郡海陽町大里字上中須128	0884-73-1234	数値地図	33.602043	134.351866	
36401	松茂町	まつしげちょう	松茂町役場	771-0295	板野郡松茂町広島字東裏30	088-699-2111	数値地図	34.133849	134.580537	
36402	北島町	きたじまちょう	北島町役場	771-0285	板野郡北島町中村字上地23-1	088-698-9801	数値地図	34.125594	134.546985	
36403	藍住町	あいずみちょう	藍住町役場	771-1292	板野郡藍住町奥野字矢上前52-1	088-637-3111	数値地図	34.126776	134.495112	
36404	板野町	いたのちょう	板野町役場	779-0192	板野郡板野町吹田字町南22-2	088-672-5980	数値地図	34.144364	134.462616	
36405	上板町	かみいたちょう	上板町役場	771-1392	板野郡上板町七條字経塚42	088-694-3111	数値地図	34.121365	134.404999	
36468	つるぎ町	つるぎちょう	つるぎ町役場	779-4195	美馬郡つるぎ町貞光字東浦1-3	0883-62-3111	数値地図	34.037307	134.064051	
36489	東みよし町	ひがしみよしちょう	東みよし町役場	779-4795	三好郡東みよし町加茂3360	0883-82-6303	数値地図	34.036785	133.93676	
37000	香川県	かがわけん	香川県庁	760-8570	高松市番町4-1-10	087-831-1111	地理院地図	34.340088	134.043224	
37201	高松市	たかまつし	高松市役所	760-8571	高松市番町1-8-15	087-839-2011	数値地図	34.342791	134.046574	
37202	丸亀市	まるがめし	丸亀市役所	763-8501	丸亀市大手町2-3-1	0877-23-2111	数値地図	34.289482	133.797716	
37203	坂出市	さかいでし	坂出市役所	762-8601	坂出市室町2-3-5	0877-46-3111	数値地図	34.316478	133.860502	
37204	善通寺市	ぜんつうじし	善通寺市役所	765-8503	善通寺市文京町2-1-1	0877-62-2121	数値地図	34.228417	133.787153	
37205	観音寺市	かんおんじし	観音寺市役所	768-8601	観音寺市坂本町一丁目1-1	0875-23-3900	数値地図画像	34.12737	133.661597	
37206	さぬき市	さぬきし	さぬき市役所	769-2195	さぬき市志度5385-8	087-894-1111	数値地図画像	34.32521	134.171989	
37207	東かがわ市	ひがしかがわし	東かがわ市役所	769-2792	東かがわ市湊1847-1	0879-26-1214	数値地図	34.243803	134.358837	
37208	三豊市	みとよし	三豊市役所	767-8585	三豊市高瀬町下勝間2373-1	0875-73-3000	数値地図画像	34.182556	133.715203	
37322	土庄町	とのしょうちょう	土庄町役場	761-4192	小豆郡土庄町甲559-2	0879-62-7000	数値地図	34.485987	134.185594	
37324	小豆島町	しょうどしまちょう	小豆島町役場	761-4492	小豆郡小豆島町片城甲44番地95	0879-82-7000	地理院地図	34.479714	134.30888	
37341	三木町	みきちょう	三木町役場	761-0692	木田郡三木町大字氷上310	087-891-3300	数値地図	34.268355	134.134363	
37364	直島町	なおしまちょう	直島町役場	761-3110	香川郡直島町1122-1	087-892-2222	数値地図	34.45983	133.995638	
37386	宇多津町	うたづちょう	宇多津町役場	769-0292	綾歌郡宇多津町1881	0877-49-0511	数値地図	34.310301	133.825566	
37387	綾川町	あやがわちょう	綾川町役場	761-2392	綾歌郡綾川町滝宮299	087-876-1111	数値地図	34.249613	133.923099	
37403	琴平町	ことひらちょう	琴平町役場	766-8502	仲多度郡琴平町榎井817-10	0877-75-6700	数値地図	34.19142	133.823303	
37404	多度津町	たどつちょう	多度津町役場	764-8501	仲多度郡多度津町栄町1-1-91	0877-33-1110	数値地図	34.272474	133.753569	
37406	まんのう町	まんのうちょう	まんのう町役場	766-0022	仲多度郡まんのう町吉野下430	0877-73-0100	数値地図	34.192334	133.841393	
38000	愛媛県	えひめけん	愛媛県庁	790-8570	松山市一番町4-4-2	089-941-2111	地理院地図	33.841667	132.766111	
38201	松山市	まつやまし	松山市役所	790-8571	松山市二番町4-7-2	089-948-6688	数値地図	33.839157	132.765556	
38202	今治市	いまばりし	今治市役所	794-8511	今治市別宮町1-4-1	0898-32-5200	数値地図	34.066043	132.997658	
38203	宇和島市	うわじまし	宇和島市役所	798-8601	宇和島市曙町1	0895-24-1111	数値地図	33.22334	132.560563	
38204	八幡浜市	やわたはまし	八幡浜市役所	796-8501	八幡浜市北浜1-1-1	0894-22-3111	数値地図	33.462898	132.423334	
38205	新居浜市	にいはまし	新居浜市役所	792-8585	新居浜市一宮町1-5-1	0897-65-1234	数値地図	33.960329	133.283379	
38206	西条市	さいじょうし	西条市役所	793-8601	西条市明屋敷164	0897-56-5151	数値地図	33.919615	133.181186	
38207	大洲市	おおずし	大洲市役所	795-8601	大洲市大洲690-1	0893-24-2111	数値地図	33.506285	132.544514	
38210	伊予市	いよし	伊予市役所	799-3193	伊予市米湊820	089-982-1111	数値地図	33.757461	132.703778	
38213	四国中央市	しこくちゅうおうし	四国中央市役所	799-0497	四国中央市三島宮川4-6-55	0896-28-6000	数値地図	33.980694	133.549188	
38214	西予市	せいよし	西予市役所	797-8501	西予市宇和町卯之町3-434-1	0894-62-1111	数値地図	33.363017	132.510967	
38215	東温市	とうおんし	東温市役所	791-0292	東温市見奈良530-1	089-964-2001	数値地図	33.791027	132.872299	
38356	上島町	かみじまちょう	上島町役場	794-2592	越智郡上島町弓削下弓削210	0897-77-2500	数値地図	34.257467	133.204492	
38386	久万高原町	くまこうげんちょう	久万高原町役場	791-1201	上浮穴郡久万高原町久万212	0892-21-1111	数値地図	33.655603	132.901665	
38401	松前町	まさきちょう	松前町役場	791-3192	伊予郡松前町大字筒井631	089-985-2111	数値地図	33.787479	132.711364	
38402	砥部町	とべちょう	砥部町役場	791-2195	伊予郡砥部町宮内1392	089-962-2323	数値地図	33.74926	132.792233	
38422	内子町	うちこちょう	内子町役場	795-0392	喜多郡内子町平岡甲168	0893-44-2111	数値地図画像	33.532937	132.658083	
38442	伊方町	いかたちょう	伊方町役場	796-0301	西宇和郡伊方町湊浦1993-1	0894-38-0211	数値地図	33.488593	132.353998	
38484	松野町	まつのちょう	松野町役場	798-2192	北宇和郡松野町大字松丸343	0895-42-1111	数値地図	33.22715	132.710935	
38488	鬼北町	きほくちょう	鬼北町役場	798-1395	北宇和郡鬼北町大字近永800-1	0895-45-1111	数値地図	33.255792	132.684032	
38506	愛南町	あいなんちょう	愛南町役場	798-4196	南宇和郡愛南町城辺甲2420	0895-72-1211	数値地図	32.962168	132.583326	
39000	高知県	こうちけん	高知県庁	780-8570	高知市丸ノ内1-2-20	088-823-1111	地理院地図	33.559722	133.531111	
39201	高知市	こうちし	高知市役所	780-8571	高知市本町5-1-45	088-822-8111	数値地図	33.558788	133.531166	
39202	室戸市	むろとし	室戸市役所	781-7185	室戸市浮津25-1	0887-22-1111	数値地図	33.289955	134.151981	
39203	安芸市	あきし	安芸市役所	784-8501	安芸市矢ノ丸1-4-40	0887-34-1111	数値地図	33.502416	133.907074	
39204	南国市	なんこくし	南国市役所	783-8501	南国市大そね甲2301	088-863-2111	数値地図	33.575673	133.64146	
39205	土佐市	とさし	土佐市役所	781-1192	土佐市高岡町甲2017-1	088-852-1111	数値地図	33.496012	133.425326	
39206	須崎市	すさきし	須崎市役所	785-8601	須崎市山手町1-7	0889-42-2311	数値地図	33.400745	133.282959	
39208	宿毛市	すくもし	宿毛市役所	788-8686	宿毛市桜町2-1	0880-63-1111	数値地図	32.939014	132.726269	
39209	土佐清水市	とさしみずし	土佐清水市役所	787-0392	土佐清水市天神町11-2	0880-82-1111	数値地図	32.781603	132.9551	
39210	四万十市	しまんとし	四万十市役所	787-8501	四万十市中村大橋通4-10	0880-34-1111	数値地図	32.991385	132.93375	
39211	香南市	こうなんし	香南市役所	781-5292	香南市野市町西野2706	0887-56-0511	数値地図	33.564124	133.700543	
39212	香美市	かみし	香美市役所	782-8501	香美市土佐山田町宝町1-2-1	0887-53-3111	数値地図	33.60386	133.686245	
39301	東洋町	とうようちょう	東洋町役場	781-7414	安芸郡東洋町大字生見758-3	0887-29-3111	数値地図	33.527976	134.279968	
39302	奈半利町	なはりちょう	奈半利町役場	781-6402	安芸郡奈半利町乙1659-1	0887-38-4011	数値地図	33.424179	134.020957	
39303	田野町	たのちょう	田野町役場	781-6410	安芸郡田野町1828-5	0887-38-2811	数値地図	33.427713	134.008209	
39304	安田町	やすだちょう	安田町役場	781-6421	安芸郡安田町大字安田1850	0887-38-6711	数値地図	33.438601	133.98108	
39305	北川村	きたがわむら	北川村役場	781-6441	安芸郡北川村野友甲1530	0887-32-1212	数値地図	33.447694	134.042069	
39306	馬路村	うまじむら	馬路村役場	781-6201	安芸郡馬路村馬路443	0887-44-2111	数値地図	33.555347	134.048114	
39307	芸西村	げいせいむら	芸西村役場	781-5792	安芸郡芸西村和食甲1262	0887-33-2111	数値地図	33.526915	133.808942	
39341	本山町	もとやまちょう	本山町役場	781-3692	長岡郡本山町本山504	0887-76-2113	数値地図	33.757028	133.591481	
39344	大豊町	おおとよちょう	大豊町役場	789-0392	長岡郡大豊町津家1626	0887-72-0450	Google Maps	33.768594	133.642959	仮庁舎
39363	土佐町	とさちょう	土佐町役場	781-3492	土佐郡土佐町土居194	0887-82-0480	地理院地図	33.737026	133.531791	
39364	大川村	おおかわむら	大川村役場	781-3703	土佐郡大川村小松27-1	0887-84-2211	数値地図	33.783927	133.466613	
39386	いの町	いのちょう	いの町役場	781-2192	吾川郡いの町1700-1	088-893-1111	数値地図	33.548689	133.427583	
39387	仁淀川町	によどがわちょう	仁淀川町役場	781-1592	吾川郡仁淀川町大崎200	0889-35-0111	地理院地図	33.575286	133.171	
39401	中土佐町	なかとさちょう	中土佐町役場	789-1301	高岡郡中土佐町久礼6602-2	0889-52-2211	数値地図	33.327411	133.228122	
39402	佐川町	さかわちょう	佐川町役場	789-1292	高岡郡佐川町甲1650-2	0889-22-7700	数値地図	33.500809	133.286642	
39403	越知町	おちちょう	越知町役場	781-1301	高岡郡越知町越知甲1970	0889-26-1111	数値地図	33.532848	133.252221	
39405	梼原町	ゆすはらちょう	梼原町役場	785-0695	高岡郡梼原町梼原1444-1	0889-65-1111	数値地図画像	33.39217	132.927065	
39410	日高村	ひだかむら	日高村役場	781-2194	高岡郡日高村本郷61-1	0889-24-5111	数値地図	33.534833	133.373342	
39411	津野町	つのちょう	津野町役場	785-0201	高岡郡津野町永野471-1	0889-55-2311	数値地図	33.446666	133.199377	
39412	四万十町	しまんとちょう	四万十町役場	786-8501	高岡郡四万十町琴平町16-17	0880-22-3111	地理院地図	33.211606	133.137037	
39424	大月町	おおつきちょう	大月町役場	788-0302	幡多郡大月町弘見2230	0880-73-1181	数値地図	32.841481	132.70699	
39427	三原村	みはらむら	三原村役場	787-0892	幡多郡三原村来栖野346	0880-46-2111	数値地図	32.90609	132.84725	
39428	黒潮町	くろしおちょう	黒潮町役場	789-1992	幡多郡黒潮町入野5893	0880-43-2111	地理院地図	33.024965	133.004158	
40000	福岡県	ふくおかけん	福岡県庁	812-8577	福岡市博多区東公園7-7	092-651-1111	地理院地図	33.606389	130.418056	
40100	北九州市	きたきゅうしゅうし	北九州市役所	803-8501	北九州市小倉北区城内1-1	093-582-2525	数値地図	33.883408	130.875183	
40101	北九州市門司区	きたきゅうしゅうしもじく	門司区役所	801-8510	北九州市門司区清滝1-1-1	093-331-1881	数値地図	33.941238	130.959546	
40103	北九州市若松区	きたきゅうしゅうしわかまつく	若松区役所	808-8510	北九州市若松区浜町1-1-1	093-761-5321	数値地図	33.905435	130.811221	
40105	北九州市戸畑区	きたきゅうしゅうしとばたく	戸畑区役所	804-8510	北九州市戸畑区千防1-1-1	093-871-1501	数値地図	33.893442	130.8298	
40106	北九州市小倉北区	きたきゅうしゅうしこくらきたく	小倉北区役所	803-8510	北九州市小倉北区大手町1-1	093-582-3311	数値地図	33.88089	130.873361	
40107	北九州市小倉南区	きたきゅうしゅうしこくらみなみく	小倉南区役所	802-8510	北九州市小倉南区若園5-1-2	093-951-4111	数値地図	33.846525	130.884808	
40108	北九州市八幡東区	きたきゅうしゅうしやはたひがしく	八幡東区役所	805-8510	北九州市八幡東区中央1-1-1	093-671-0801	数値地図	33.86354	130.811892	
40109	北九州市八幡西区	きたきゅうしゅうしやはたにしく	八幡西区役所	806-8510	北九州市八幡西区黒崎3-15-3	093-642-1441	地理院地図	33.86641	130.764303	
40130	福岡市	ふくおかし	福岡市役所	810-8620	福岡市中央区天神1-8-1	092-711-4111	数値地図	33.590313	130.401735	
40131	福岡市東区	ふくおかしひがしく	東区役所	812-8653	福岡市東区箱崎2-54-1	092-631-2131	数値地図	33.617744	130.417363	
40132	福岡市博多区	ふくおかしはかたく	博多区役所	812-8512	福岡市博多区博多駅前2-9-3	092-441-2131	数値地図	33.591505	130.414781	
40133	福岡市中央区	ふくおかしちゅうおうく	中央区役所	810-8622	福岡市中央区大名2-5-31	092-714-2131	数値地図	33.589238	130.392819	
40134	福岡市南区	ふくおかしみなみく	南区役所	815-8501	福岡市南区塩原3-25-1	092-561-2131	数値地図	33.561561	130.426442	
40135	福岡市西区	ふくおかしにしく	西区役所	819-8501	福岡市西区内浜1-4-1	092-881-2131	数値地図画像	33.582917	130.323133	
40136	福岡市城南区	ふくおかしじょうなんく	城南区役所	814-0192	福岡市城南区鳥飼6-1-1	092-822-2131	数値地図	33.575686	130.369912	
40137	福岡市早良区	ふくおかしさわらく	早良区役所	814-8501	福岡市早良区百道2-1-1	092-841-2131	数値地図	33.581944	130.348409	
40202	大牟田市	おおむたし	大牟田市役所	836-8666	大牟田市有明町2-3	0944-41-2222	数値地図	33.030248	130.446058	
40203	久留米市	くるめし	久留米市役所	830-8520	久留米市城南町15-3	0942-30-9000	数値地図	33.319286	130.508371	
40204	直方市	のおがたし	直方市役所	822-8501	直方市殿町7-1	0949-25-2000	数値地図	33.744181	130.729652	
40205	飯塚市	いいづかし	飯塚市役所	820-8501	飯塚市新立岩5-5	0948-22-5500	数値地図	33.646083	130.691422	
40206	田川市	たがわし	田川市役所	825-8501	田川市中央町1-1	0947-44-2000	数値地図	33.63876	130.806298	
40207	柳川市	やながわし	柳川市役所	832-8601	柳川市本町87-1	0944-73-8111	数値地図	33.163064	130.405739	
40210	八女市	やめし	八女市役所	834-8585	八女市本町647	0943-23-1111	数値地図	33.211952	130.557912	
40211	筑後市	ちくごし	筑後市役所	833-8601	筑後市大字山ノ井898	0942-53-4111	数値地図	33.212246	130.502151	
40212	大川市	おおかわし	大川市役所	831-8601	大川市大字酒見256-1	0944-87-2101	数値地図	33.206622	130.383922	
40213	行橋市	ゆくはしし	行橋市役所	824-8601	行橋市中央1-1-1	0930-25-1111	数値地図	33.728762	130.982963	
40214	豊前市	ぶぜんし	豊前市役所	828-8501	豊前市大字吉木955	0979-82-1111	数値地図	33.611538	131.129941	
40215	中間市	なかまし	中間市役所	809-8501	中間市中間1-1-1	093-244-1111	数値地図画像	33.816699	130.709026	
40216	小郡市	おごおりし	小郡市役所	838-0198	小郡市小郡255-1	0942-72-2111	数値地図	33.39645	130.555541	
40217	筑紫野市	ちくしのし	筑紫野市役所	818-8686	筑紫野市石崎1-1-1	092-923-1111	地理院地図	33.487386	130.526007	2019/1新庁舎
40218	春日市	かすがし	春日市役所	816-8501	春日市原町3-1-5	092-584-1111	数値地図	33.532629	130.470368	
40219	大野城市	おおのじょうし	大野城市役所	816-8510	大野城市曙町2-2-1	092-501-2211	数値地図	33.53629	130.478697	
40220	宗像市	むなかたし	宗像市役所	811-3492	宗像市東郷1-1-1	0940-36-1121	数値地図	33.805448	130.540651	
40221	太宰府市	だざいふし	太宰府市役所	818-0198	太宰府市観世音寺1-1-1	092-921-2121	数値地図画像	33.512835	130.523876	
40223	古賀市	こがし	古賀市役所	811-3192	古賀市駅東1-1-1	092-942-1111	数値地図	33.728664	130.469995	
40224	福津市	ふくつし	福津市役所	811-3293	福津市中央1-1-1	0940-42-1111	数値地図	33.766897	130.491038	
40225	うきは市	うきはし	うきは市役所	839-1393	うきは市吉井町新治316	0943-75-3111	数値地図画像	33.347305	130.754928	
40226	宮若市	みやわかし	宮若市役所	823-0011	宮若市宮田29-1	0949-32-0510	数値地図	33.723523	130.666716	
40227	嘉麻市	かまし	嘉麻市役所	820-0502	嘉麻市上臼井446-1	0948-62-5353	数値地図	33.563283	130.71151	
40228	朝倉市	あさくらし	朝倉市役所	838-8601	朝倉市菩提寺412-2	0946-22-1111	数値地図	33.423412	130.665573	
40229	みやま市	みやまし	みやま市役所	835-8601	みやま市瀬高町小川5	0944-63-6111	数値地図	33.152434	130.474734	
40230	糸島市	いとしまし	糸島市役所	819-1192	糸島市前原西一丁目1番1号	092-323-1111	数値地図画像	33.55745	130.1955	
40231	那珂川市	なかがわし	那珂川市役所	811-1292	那珂川市西隈1-1-1	092-953-2211	数値地図	33.499597	130.4222	
40341	宇美町	うみまち	宇美町役場	811-2192	糟屋郡宇美町宇美5-1-1	092-932-1111	数値地図	33.567768	130.511208	
40342	篠栗町	ささぐりまち	篠栗町役場	811-2492	糟屋郡篠栗町中央1-1-1	092-947-1111	数値地図	33.623869	130.526207	2019/11住居表示
40343	志免町	しめまち	志免町役場	811-2292	糟屋郡志免町志免中央1-1-1	092-935-1001	数値地図画像	33.591503	130.479807	
40344	須恵町	すえまち	須恵町役場	811-2193	糟屋郡須恵町大字須恵771	092-932-1151	数値地図	33.587268	130.507234	
40345	新宮町	しんぐうまち	新宮町役場	811-0192	糟屋郡新宮町緑ヶ浜1-1-1	092-962-0231	数値地図	33.715313	130.446567	
40348	久山町	ひさやままち	久山町役場	811-2592	糟屋郡久山町大字久原3632	092-976-1111	数値地図	33.646726	130.499906	
40349	粕屋町	かすやまち	粕屋町役場	811-2392	糟屋郡粕屋町駕与丁一丁目1-1	092-938-2311	数値地図画像	33.610854	130.480582	
40381	芦屋町	あしやまち	芦屋町役場	807-0198	遠賀郡芦屋町幸町2-20	093-223-0881	数値地図	33.893862	130.663874	
40382	水巻町	みずまきまち	水巻町役場	807-8501	遠賀郡水巻町頃末北1-1-1	093-201-4321	数値地図画像	33.85485	130.694783	
40383	岡垣町	おかがきまち	岡垣町役場	811-4233	遠賀郡岡垣町野間1-1-1	093-282-1211	数値地図画像	33.853491	130.611749	
